,Unnamed: 0,Unnamed: 0.1,Date,PlayerID,Training,SessionType,Duration,RPE,SessionLoad,DailyLoad,AcuteLoad,ChronicLoad,AcuteChronicRatio,ObjectiveRating,FocusRating,BestOutOfMyself,SessionTypeMobility/Recovery,SessionTypeGame,SessionTypeSkills,SessionTypeConditioning,SessionTypeStrength,SessionTypeCombat,SessionTypeSpeed,SessionTypeUnknown,BestOutOfMyselfNotAtAll,BestOutOfMyselfAbsolutely,BestOutOfMyselfSomewhat,BestOutOfMyselfUnknown,TimeSinceAugFirst
156,156,156,2018-07-09,7,1,Speed,45.0,5.0,225.0,885.0,302.1,455.89,0.66,0.0,0.0,,0,0,0,0,0,0,1,0,0,0,0,1,342
157,157,157,2018-07-09,7,1,Skills,75.0,4.0,300.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,0,1,0,0,0,0,0,0,0,0,1,342
158,158,158,2018-07-09,7,1,Strength,60.0,6.0,360.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,0,0,0,1,0,0,0,0,0,0,1,342
159,159,159,2018-07-09,10,1,Speed,45.0,3.0,135.0,645.0,267.9,294.11,0.91,8.0,8.0,,0,0,0,0,0,0,1,0,0,0,0,1,342
160,160,160,2018-07-09,10,1,Skills,90.0,3.0,270.0,0.0,0.0,0.0,0.0,8.0,8.0,,0,0,1,0,0,0,0,0,0,0,0,1,342
161,161,161,2018-07-09,10,1,Strength,60.0,4.0,240.0,0.0,0.0,0.0,0.0,8.0,8.0,,0,0,0,0,1,0,0,0,0,0,0,1,342
162,162,162,2018-07-09,11,1,Speed,45.0,4.0,180.0,780.0,265.0,490.18,0.54,9.0,9.0,Absolutely,0,0,0,0,0,0,1,0,0,1,0,0,342
163,163,163,2018-07-09,11,1,Skills,90.0,4.0,360.0,0.0,0.0,0.0,0.0,9.0,9.0,Absolutely,0,0,1,0,0,0,0,0,0,1,0,0,342
164,164,164,2018-07-09,11,1,Strength,60.0,4.0,240.0,0.0,0.0,0.0,0.0,9.0,9.0,Absolutely,0,0,0,0,1,0,0,0,0,1,0,0,342
165,165,165,2018-07-09,13,1,Speed,40.0,3.0,120.0,720.0,140.0,366.61,0.38,0.0,0.0,Not at all,0,0,0,0,0,0,1,0,1,0,0,0,342
166,166,166,2018-07-09,13,1,Skills,90.0,5.0,450.0,0.0,0.0,0.0,0.0,0.0,0.0,Not at all,0,0,1,0,0,0,0,0,1,0,0,0,342
167,167,167,2018-07-09,13,1,Strength,30.0,5.0,150.0,0.0,0.0,0.0,0.0,0.0,0.0,Not at all,0,0,0,0,1,0,0,0,1,0,0,0,342
168,168,168,2018-07-09,13,1,Mobility/Recovery,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Not at all,1,0,0,0,0,0,0,0,1,0,0,0,342
169,169,169,2018-07-09,14,1,Speed,30.0,3.0,90.0,540.0,145.7,402.86,0.36,0.0,0.0,,0,0,0,0,0,0,1,0,0,0,0,1,342
170,170,170,2018-07-09,14,1,Skills,90.0,3.0,270.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,0,1,0,0,0,0,0,0,0,0,1,342
171,171,171,2018-07-09,14,1,Strength,45.0,4.0,180.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,0,0,0,1,0,0,0,0,0,0,1,342
172,172,172,2018-07-09,15,1,Speed,30.0,3.0,90.0,480.0,137.1,189.11,0.72,8.0,9.0,,0,0,0,0,0,0,1,0,0,0,0,1,342
173,173,173,2018-07-09,15,1,Skills,90.0,3.0,270.0,0.0,0.0,0.0,0.0,8.0,9.0,,0,0,1,0,0,0,0,0,0,0,0,1,342
174,174,174,2018-07-09,15,1,Strength,40.0,3.0,120.0,0.0,0.0,0.0,0.0,8.0,9.0,,0,0,0,0,1,0,0,0,0,0,0,1,342
175,175,175,2018-07-09,16,1,Speed,40.0,3.0,120.0,855.0,377.1,478.04,0.79,8.0,8.0,,0,0,0,0,0,0,1,0,0,0,0,1,342
176,176,176,2018-07-09,16,1,Skills,90.0,4.0,360.0,0.0,0.0,0.0,0.0,8.0,8.0,,0,0,1,0,0,0,0,0,0,0,0,1,342
177,177,177,2018-07-09,16,1,Strength,90.0,4.0,360.0,0.0,0.0,0.0,0.0,8.0,8.0,,0,0,0,0,1,0,0,0,0,0,0,1,342
178,178,178,2018-07-09,16,1,Mobility/Recovery,30.0,0.0,15.0,0.0,0.0,0.0,0.0,8.0,8.0,,1,0,0,0,0,0,0,0,0,0,0,1,342
179,179,179,2018-07-09,17,1,Speed,35.0,4.0,140.0,710.0,101.4,281.29,0.36,7.0,8.0,,0,0,0,0,0,0,1,0,0,0,0,1,342
180,180,180,2018-07-09,17,1,Skills,90.0,3.0,270.0,0.0,0.0,0.0,0.0,7.0,8.0,,0,0,1,0,0,0,0,0,0,0,0,1,342
181,181,181,2018-07-09,17,1,Strength,60.0,5.0,300.0,0.0,0.0,0.0,0.0,7.0,8.0,,0,0,0,0,1,0,0,0,0,0,0,1,342
182,182,182,2018-07-08,1,0,,0.0,0.0,0.0,0.0,97.9,215.89,0.45,0.0,0.0,,0,0,0,0,0,0,0,1,0,0,0,1,341
183,183,183,2018-07-08,2,0,,0.0,0.0,0.0,0.0,286.4,400.89,0.71,0.0,0.0,,0,0,0,0,0,0,0,1,0,0,0,1,341
184,184,184,2018-07-08,3,0,,0.0,0.0,0.0,0.0,280.7,405.0,0.69,0.0,0.0,Absolutely,0,0,0,0,0,0,0,1,0,1,0,0,341
185,185,185,2018-07-08,5,0,,0.0,0.0,0.0,0.0,0.0,118.21,0.0,0.0,0.0,,0,0,0,0,0,0,0,1,0,0,0,1,341
186,186,186,2018-07-08,7,0,,0.0,0.0,0.0,0.0,282.9,424.29,0.67,0.0,0.0,Absolutely,0,0,0,0,0,0,0,1,0,1,0,0,341
187,187,187,2018-07-08,10,0,,0.0,0.0,0.0,0.0,238.6,271.07,0.88,0.0,0.0,,0,0,0,0,0,0,0,1,0,0,0,1,341
188,188,188,2018-07-08,11,0,,0.0,0.0,0.0,0.0,237.1,462.32,0.51,0.0,0.0,Absolutely,0,0,0,0,0,0,0,1,0,1,0,0,341
189,189,189,2018-07-08,13,1,Strength,60.0,3.0,180.0,260.0,108.6,340.89,0.32,0.0,0.0,Not at all,0,0,0,0,1,0,0,0,1,0,0,0,341
190,190,190,2018-07-08,13,1,Speed,20.0,4.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,Not at all,0,0,0,0,0,0,1,0,1,0,0,0,341
191,191,191,2018-07-08,16,0,,0.0,0.0,0.0,0.0,338.6,447.5,0.76,0.0,0.0,,0,0,0,0,0,0,0,1,0,0,0,1,341
192,192,192,2018-07-07,1,0,,0.0,0.0,0.0,0.0,150.7,215.89,0.7,0.0,0.0,,0,0,0,0,0,0,0,1,0,0,0,1,340
193,193,193,2018-07-07,2,0,,0.0,0.0,0.0,0.0,377.9,406.46,0.93,0.0,0.0,,0,0,0,0,0,0,0,1,0,0,0,1,340
194,194,194,2018-07-07,3,0,,0.0,0.0,0.0,0.0,443.6,405.0,1.1,0.0,0.0,Absolutely,0,0,0,0,0,0,0,1,0,1,0,0,340
195,195,195,2018-07-07,6,0,,0.0,0.0,0.0,0.0,340.0,478.18,0.71,0.0,0.0,,0,0,0,0,0,0,0,1,0,0,0,1,340
196,196,196,2018-07-07,7,0,,0.0,0.0,0.0,0.0,390.0,431.14,0.9,0.0,0.0,Absolutely,0,0,0,0,0,0,0,1,0,1,0,0,340
197,197,197,2018-07-07,11,0,,0.0,0.0,0.0,0.0,342.1,462.32,0.74,0.0,0.0,Absolutely,0,0,0,0,0,0,0,1,0,1,0,0,340
198,198,198,2018-07-07,13,0,,0.0,0.0,0.0,0.0,194.3,331.61,0.59,0.0,0.0,Absolutely,0,0,0,0,0,0,0,1,0,1,0,0,340
199,199,199,2018-07-07,16,0,,0.0,0.0,0.0,0.0,471.4,447.5,1.05,0.0,0.0,,0,0,0,0,0,0,0,1,0,0,0,1,340
200,200,200,2018-07-06,2,1,Speed,40.0,4.0,160.0,615.0,377.9,406.46,0.93,0.0,0.0,,0,0,0,0,0,0,1,0,0,0,0,1,339
201,201,201,2018-07-06,2,1,Conditioning,60.0,6.0,360.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,0,0,1,0,0,0,0,0,0,0,1,339
202,202,202,2018-07-06,2,1,Skills,25.0,3.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,0,1,0,0,0,0,0,0,0,0,1,339
203,203,203,2018-07-06,2,1,Mobility/Recovery,10.0,2.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,,1,0,0,0,0,0,0,0,0,0,0,1,339
204,204,204,2018-07-06,3,1,Speed,45.0,4.0,180.0,765.0,443.6,417.5,1.06,0.0,0.0,Absolutely,0,0,0,0,0,0,1,0,0,1,0,0,339
205,205,205,2018-07-06,3,1,Conditioning,60.0,6.0,360.0,0.0,0.0,0.0,0.0,0.0,0.0,Absolutely,0,0,0,1,0,0,0,0,0,1,0,0,339
206,206,206,2018-07-06,3,1,Strength,45.0,5.0,225.0,0.0,0.0,0.0,0.0,0.0,0.0,Absolutely,0,0,0,0,1,0,0,0,0,1,0,0,339
207,207,207,2018-07-06,4,1,Speed,30.0,4.0,120.0,480.0,360.7,407.11,0.89,7.0,7.0,,0,0,0,0,0,0,1,0,0,0,0,1,339
208,208,208,2018-07-06,4,1,Skills,60.0,6.0,360.0,0.0,0.0,0.0,0.0,7.0,7.0,,0,0,1,0,0,0,0,0,0,0,0,1,339
209,209,209,2018-07-06,7,1,Speed,45.0,4.0,180.0,705.0,415.7,431.14,0.96,0.0,0.0,,0,0,0,0,0,0,1,0,0,0,0,1,339
210,210,210,2018-07-06,7,1,Skills,75.0,7.0,525.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,0,1,0,0,0,0,0,0,0,0,1,339
211,211,211,2018-07-06,10,1,Speed,45.0,2.0,90.0,690.0,341.4,291.43,1.17,8.0,8.0,,0,0,0,0,0,0,1,0,0,0,0,1,339
212,212,212,2018-07-06,10,1,Skills,30.0,2.0,60.0,0.0,0.0,0.0,0.0,8.0,8.0,,0,0,1,0,0,0,0,0,0,0,0,1,339
213,213,213,2018-07-06,10,1,Conditioning,45.0,9.0,405.0,0.0,0.0,0.0,0.0,8.0,8.0,,0,0,0,1,0,0,0,0,0,0,0,1,339
214,214,214,2018-07-06,10,1,Strength,45.0,3.0,135.0,0.0,0.0,0.0,0.0,8.0,8.0,,0,0,0,0,1,0,0,0,0,0,0,1,339
215,215,215,2018-07-06,11,1,Speed,45.0,3.0,135.0,610.0,342.1,466.25,0.73,9.0,9.0,Absolutely,0,0,0,0,0,0,1,0,0,1,0,0,339
216,216,216,2018-07-06,11,1,Skills,40.0,4.0,160.0,0.0,0.0,0.0,0.0,9.0,9.0,Absolutely,0,0,1,0,0,0,0,0,0,1,0,0,339
217,217,217,2018-07-06,11,1,Conditioning,45.0,7.0,315.0,0.0,0.0,0.0,0.0,9.0,9.0,Absolutely,0,0,0,1,0,0,0,0,0,1,0,0,339
218,218,218,2018-07-06,13,0,,0.0,0.0,0.0,0.0,194.3,340.29,0.57,0.0,0.0,Absolutely,0,0,0,0,0,0,0,1,0,1,0,0,339
219,219,219,2018-07-06,14,1,Speed,30.0,4.0,120.0,480.0,231.4,387.14,0.6,0.0,0.0,,0,0,0,0,0,0,1,0,0,0,0,1,339
220,220,220,2018-07-06,14,1,Skills,60.0,6.0,360.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,0,1,0,0,0,0,0,0,0,0,1,339
221,221,221,2018-07-06,16,1,Speed,45.0,3.0,135.0,1155.0,471.4,451.43,1.04,6.0,7.0,Somewhat,0,0,0,0,0,0,1,0,0,0,1,0,339
222,222,222,2018-07-06,16,1,Skills,90.0,8.0,720.0,0.0,0.0,0.0,0.0,6.0,7.0,Somewhat,0,0,1,0,0,0,0,0,0,0,1,0,339
223,223,223,2018-07-06,16,1,Strength,60.0,5.0,300.0,0.0,0.0,0.0,0.0,6.0,7.0,Somewhat,0,0,0,0,1,0,0,0,0,0,1,0,339
224,224,224,2018-07-05,1,1,Mobility/Recovery,30.0,0.0,15.0,235.0,150.7,221.54,0.68,0.0,0.0,,1,0,0,0,0,0,0,0,0,0,0,1,338
225,225,225,2018-07-05,1,1,Skills,90.0,2.0,180.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,0,1,0,0,0,0,0,0,0,0,1,338
226,226,226,2018-07-05,1,1,Strength,40.0,1.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,0,0,0,1,0,0,0,0,0,0,1,338
227,227,227,2018-07-05,2,1,Skills,60.0,3.0,180.0,630.0,290.0,384.5,0.75,0.0,0.0,,0,0,1,0,0,0,0,0,0,0,0,1,338
228,228,228,2018-07-05,2,1,Mobility/Recovery,90.0,3.0,270.0,0.0,0.0,0.0,0.0,0.0,0.0,,1,0,0,0,0,0,0,0,0,0,0,1,338
229,229,229,2018-07-05,2,1,Strength,45.0,4.0,180.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,0,0,0,1,0,0,0,0,0,0,1,338
230,230,230,2018-07-05,3,1,Mobility/Recovery,30.0,1.0,30.0,840.0,334.3,415.18,0.81,0.0,0.0,,1,0,0,0,0,0,0,0,0,0,0,1,338
231,231,231,2018-07-05,3,1,Skills,90.0,4.0,360.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,0,1,0,0,0,0,0,0,0,0,1,338
232,232,232,2018-07-05,3,1,Strength,90.0,5.0,450.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,0,0,0,1,0,0,0,0,0,0,1,338
233,233,233,2018-07-05,4,1,Mobility/Recovery,30.0,0.0,15.0,575.0,292.1,389.96,0.75,8.0,8.0,,1,0,0,0,0,0,0,0,0,0,0,1,338
234,234,234,2018-07-05,4,1,Skills,90.0,4.0,360.0,0.0,0.0,0.0,0.0,8.0,8.0,,0,0,1,0,0,0,0,0,0,0,0,1,338
235,235,235,2018-07-05,4,1,Strength,50.0,4.0,200.0,0.0,0.0,0.0,0.0,8.0,8.0,,0,0,0,0,1,0,0,0,0,0,0,1,338
236,236,236,2018-07-05,6,1,Mobility/Recovery,30.0,1.0,30.0,720.0,340.0,478.18,0.71,8.0,8.0,,1,0,0,0,0,0,0,0,0,0,0,1,338
237,237,237,2018-07-05,6,1,Skills,90.0,5.0,450.0,0.0,0.0,0.0,0.0,8.0,8.0,,0,0,1,0,0,0,0,0,0,0,0,1,338
238,238,238,2018-07-05,6,1,Strength,60.0,4.0,240.0,0.0,0.0,0.0,0.0,8.0,8.0,,0,0,0,0,1,0,0,0,0,0,0,1,338
239,239,239,2018-07-05,7,1,Skills,75.0,4.0,300.0,525.0,315.0,419.86,0.75,0.0,0.0,,0,0,1,0,0,0,0,0,0,0,0,1,338
240,240,240,2018-07-05,7,1,Strength,45.0,5.0,225.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,0,0,0,1,0,0,0,0,0,0,1,338
241,241,241,2018-07-05,10,1,Mobility/Recovery,30.0,2.0,60.0,540.0,242.9,266.79,0.91,8.0,8.0,,1,0,0,0,0,0,0,0,0,0,0,1,338
242,242,242,2018-07-05,10,1,Skills,75.0,4.0,300.0,0.0,0.0,0.0,0.0,8.0,8.0,,0,0,1,0,0,0,0,0,0,0,0,1,338
243,243,243,2018-07-05,10,1,Strength,60.0,3.0,180.0,0.0,0.0,0.0,0.0,8.0,8.0,,0,0,0,0,1,0,0,0,0,0,0,1,338
244,244,244,2018-07-05,11,1,Mobility/Recovery,30.0,2.0,60.0,465.0,255.0,455.54,0.56,9.0,8.0,Absolutely,1,0,0,0,0,0,0,0,0,1,0,0,338
245,245,245,2018-07-05,11,1,Skills,90.0,3.0,270.0,0.0,0.0,0.0,0.0,9.0,8.0,Absolutely,0,0,1,0,0,0,0,0,0,1,0,0,338
246,246,246,2018-07-05,11,1,Strength,45.0,3.0,135.0,0.0,0.0,0.0,0.0,9.0,8.0,Absolutely,0,0,0,0,1,0,0,0,0,1,0,0,338
247,247,247,2018-07-05,13,0,,0.0,0.0,0.0,0.0,194.3,357.29,0.54,0.0,0.0,Absolutely,0,0,0,0,0,0,0,1,0,1,0,0,338
248,248,248,2018-07-05,15,1,Mobility/Recovery,30.0,2.0,60.0,480.0,120.0,177.82,0.67,7.0,7.0,,1,0,0,0,0,0,0,0,0,0,0,1,338
249,249,249,2018-07-05,15,1,Skills,90.0,3.0,270.0,0.0,0.0,0.0,0.0,7.0,7.0,,0,0,1,0,0,0,0,0,0,0,0,1,338
250,250,250,2018-07-05,15,1,Strength,50.0,3.0,150.0,0.0,0.0,0.0,0.0,7.0,7.0,,0,0,0,0,1,0,0,0,0,0,0,1,338
251,251,251,2018-07-05,16,1,Skills,90.0,4.0,360.0,630.0,306.4,418.68,0.73,8.0,8.0,,0,0,1,0,0,0,0,0,0,0,0,1,338
252,252,252,2018-07-05,16,1,Mobility/Recovery,60.0,0.0,30.0,0.0,0.0,0.0,0.0,8.0,8.0,,1,0,0,0,0,0,0,0,0,0,0,1,338
253,253,253,2018-07-05,16,1,Strength,60.0,4.0,240.0,0.0,0.0,0.0,0.0,8.0,8.0,,0,0,0,0,1,0,0,0,0,0,0,1,338
254,254,254,2018-07-04,1,0,,0.0,0.0,0.0,0.0,172.9,229.0,0.76,0.0,0.0,,0,0,0,0,0,0,0,1,0,0,0,1,337
255,255,255,2018-07-04,2,1,Mobility/Recovery,50.0,2.0,100.0,100.0,282.9,380.93,0.74,0.0,0.0,,1,0,0,0,0,0,0,0,0,0,0,1,337
256,256,256,2018-07-04,3,0,,0.0,0.0,0.0,0.0,396.4,415.82,0.95,0.0,0.0,Absolutely,0,0,0,0,0,0,0,1,0,1,0,0,337
257,257,257,2018-07-04,5,0,,0.0,0.0,0.0,0.0,111.4,128.54,0.87,0.0,0.0,,0,0,0,0,0,0,0,1,0,0,0,1,337
258,258,258,2018-07-04,7,0,,0.0,0.0,0.0,0.0,360.0,418.43,0.86,0.0,0.0,Absolutely,0,0,0,0,0,0,0,1,0,1,0,0,337
259,259,259,2018-07-04,10,0,,0.0,0.0,0.0,0.0,240.7,247.5,0.97,0.0,0.0,Somewhat,0,0,0,0,0,0,0,1,0,0,1,0,337
260,260,260,2018-07-04,11,0,,0.0,0.0,0.0,0.0,302.9,472.29,0.64,0.0,0.0,Absolutely,0,0,0,0,0,0,0,1,0,1,0,0,337
261,261,261,2018-07-04,13,1,Mobility/Recovery,60.0,0.0,0.0,0.0,194.3,380.68,0.51,0.0,0.0,Not at all,1,0,0,0,0,0,0,0,1,0,0,0,337
262,262,262,2018-07-04,15,0,,0.0,0.0,0.0,0.0,51.4,160.68,0.32,0.0,0.0,,0,0,0,0,0,0,0,1,0,0,0,1,337
263,263,263,2018-07-04,16,0,,0.0,0.0,0.0,0.0,353.6,410.11,0.86,0.0,0.0,,0,0,0,0,0,0,0,1,0,0,0,1,337
264,264,264,2018-07-03,1,1,Skills,90.0,5.0,450.0,450.0,217.9,233.29,0.93,0.0,0.0,,0,0,1,0,0,0,0,0,0,0,0,1,336
265,265,265,2018-07-03,2,1,Conditioning,60.0,9.0,540.0,660.0,372.9,377.36,0.99,0.0,0.0,,0,0,0,1,0,0,0,0,0,0,0,1,336
266,266,266,2018-07-03,2,1,Skills,30.0,3.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,0,1,0,0,0,0,0,0,0,0,1,336
267,267,267,2018-07-03,2,1,Mobility/Recovery,15.0,2.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,,1,0,0,0,0,0,0,0,0,0,0,1,336
268,268,268,2018-07-03,3,1,Conditioning,60.0,6.0,360.0,360.0,525.0,426.54,1.23,0.0,0.0,,0,0,0,1,0,0,0,0,0,0,0,1,336
269,269,269,2018-07-03,4,1,Skills,90.0,8.0,720.0,720.0,428.9,395.14,1.09,8.0,8.0,,0,0,1,0,0,0,0,0,0,0,0,1,336
270,270,270,2018-07-03,6,1,Skills,90.0,8.0,720.0,720.0,508.6,452.46,1.12,8.0,8.0,,0,0,1,0,0,0,0,0,0,0,0,1,336
271,271,271,2018-07-03,7,1,Skills,75.0,1.0,750.0,750.0,435.0,424.86,1.02,0.0,0.0,,0,0,1,0,0,0,0,0,0,0,0,1,336
272,272,272,2018-07-03,10,1,Skills,20.0,4.0,80.0,440.0,313.6,273.21,1.15,8.0,8.0,,0,0,1,0,0,0,0,0,0,0,0,1,336
273,273,273,2018-07-03,10,1,Conditioning,45.0,8.0,360.0,0.0,0.0,0.0,0.0,8.0,8.0,,0,0,0,1,0,0,0,0,0,0,0,1,336
274,274,274,2018-07-03,11,1,Skills,40.0,3.0,120.0,585.0,377.9,485.68,0.78,9.0,9.0,Absolutely,0,0,1,0,0,0,0,0,0,1,0,0,336
275,275,275,2018-07-03,11,1,Conditioning,15.0,1.0,150.0,0.0,0.0,0.0,0.0,9.0,9.0,Absolutely,0,0,0,1,0,0,0,0,0,1,0,0,336
276,276,276,2018-07-03,11,1,Conditioning,45.0,7.0,315.0,0.0,0.0,0.0,0.0,9.0,9.0,Absolutely,0,0,0,1,0,0,0,0,0,1,0,0,336
277,277,277,2018-07-03,13,1,Skills,40.0,5.0,200.0,500.0,301.4,391.39,0.77,0.0,0.0,Not at all,0,0,1,0,0,0,0,0,1,0,0,0,336
278,278,278,2018-07-03,13,1,Conditioning,30.0,1.0,300.0,0.0,0.0,0.0,0.0,0.0,0.0,Not at all,0,0,0,1,0,0,0,0,1,0,0,0,336
279,279,279,2018-07-03,13,1,Mobility/Recovery,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Not at all,1,0,0,0,0,0,0,0,1,0,0,0,336
280,280,280,2018-07-03,14,1,Conditioning,60.0,9.0,540.0,540.0,492.9,389.54,1.27,0.0,0.0,,0,0,0,1,0,0,0,0,0,0,0,1,336
281,281,281,2018-07-03,15,1,Skills,20.0,3.0,60.0,360.0,51.4,160.68,0.32,7.0,8.0,,0,0,1,0,0,0,0,0,0,0,0,1,336
282,282,282,2018-07-03,15,1,Conditioning,20.0,8.0,160.0,0.0,0.0,0.0,0.0,7.0,8.0,,0,0,0,1,0,0,0,0,0,0,0,1,336
283,283,283,2018-07-03,15,1,Skills,20.0,7.0,140.0,0.0,0.0,0.0,0.0,7.0,8.0,,0,0,1,0,0,0,0,0,0,0,0,1,336
284,284,284,2018-07-03,16,1,Strength,45.0,2.0,90.0,585.0,414.3,419.21,0.99,8.0,5.0,,0,0,0,0,1,0,0,0,0,0,0,1,336
285,285,285,2018-07-03,16,1,Skills,60.0,8.0,480.0,0.0,0.0,0.0,0.0,8.0,5.0,,0,0,1,0,0,0,0,0,0,0,0,1,336
286,286,286,2018-07-03,16,1,Mobility/Recovery,30.0,0.0,15.0,0.0,0.0,0.0,0.0,8.0,5.0,,1,0,0,0,0,0,0,0,0,0,0,1,336
287,287,287,2018-07-02,1,1,Speed,35.0,2.0,70.0,370.0,153.6,217.21,0.71,0.0,0.0,,0,0,0,0,0,0,1,0,0,0,0,1,335
288,288,288,2018-07-02,1,1,Skills,90.0,2.0,180.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,0,1,0,0,0,0,0,0,0,0,1,335
289,289,289,2018-07-02,1,1,Strength,60.0,2.0,120.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,0,0,0,1,0,0,0,0,0,0,1,335
290,290,290,2018-07-02,2,1,Speed,30.0,4.0,120.0,640.0,278.6,353.79,0.79,0.0,0.0,,0,0,0,0,0,0,1,0,0,0,0,1,335
291,291,291,2018-07-02,2,1,Skills,60.0,4.0,240.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,0,1,0,0,0,0,0,0,0,0,1,335
292,292,292,2018-07-02,2,1,Strength,60.0,4.0,240.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,0,0,0,1,0,0,0,0,0,0,1,335
293,293,293,2018-07-02,2,1,Mobility/Recovery,20.0,2.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,,1,0,0,0,0,0,0,0,0,0,0,1,335
294,294,294,2018-07-02,3,1,Speed,60.0,5.0,300.0,1140.0,473.6,413.68,1.14,0.0,0.0,,0,0,0,0,0,0,1,0,0,0,0,1,335
295,295,295,2018-07-02,3,1,Skills,75.0,4.0,300.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,0,1,0,0,0,0,0,0,0,0,1,335
296,296,296,2018-07-02,3,1,Strength,90.0,6.0,540.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,0,0,0,1,0,0,0,0,0,0,1,335
297,297,297,2018-07-02,4,1,Speed,45.0,4.0,180.0,750.0,326.0,369.43,0.88,8.0,8.0,,0,0,0,0,0,0,1,0,0,0,0,1,335
298,298,298,2018-07-02,4,1,Skills,90.0,3.0,270.0,0.0,0.0,0.0,0.0,8.0,8.0,,0,0,1,0,0,0,0,0,0,0,0,1,335
299,299,299,2018-07-02,4,1,Strength,75.0,4.0,300.0,0.0,0.0,0.0,0.0,8.0,8.0,,0,0,0,0,1,0,0,0,0,0,0,1,335
300,300,300,2018-07-02,6,1,Speed,45.0,4.0,180.0,940.0,405.7,426.75,0.95,8.0,7.0,,0,0,0,0,0,0,1,0,0,0,0,1,335
301,301,301,2018-07-02,6,1,Skills,90.0,4.0,360.0,0.0,0.0,0.0,0.0,8.0,7.0,,0,0,1,0,0,0,0,0,0,0,0,1,335
302,302,302,2018-07-02,6,1,Strength,80.0,5.0,400.0,0.0,0.0,0.0,0.0,8.0,7.0,,0,0,0,0,1,0,0,0,0,0,0,1,335
303,303,303,2018-07-02,7,1,Speed,45.0,5.0,225.0,750.0,327.9,398.07,0.82,0.0,0.0,,0,0,0,0,0,0,1,0,0,0,0,1,335
304,304,304,2018-07-02,7,1,Skills,75.0,3.0,225.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,0,1,0,0,0,0,0,0,0,0,1,335
305,305,305,2018-07-02,7,1,Strength,60.0,5.0,300.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,0,0,0,1,0,0,0,0,0,0,1,335
306,306,306,2018-07-02,10,1,Speed,45.0,3.0,135.0,720.0,250.7,257.5,0.97,8.0,8.0,,0,0,0,0,0,0,1,0,0,0,0,1,335
307,307,307,2018-07-02,10,1,Skills,75.0,3.0,225.0,0.0,0.0,0.0,0.0,8.0,8.0,,0,0,1,0,0,0,0,0,0,0,0,1,335
308,308,308,2018-07-02,10,1,Strength,90.0,4.0,360.0,0.0,0.0,0.0,0.0,8.0,8.0,,0,0,0,0,1,0,0,0,0,0,0,1,335
309,309,309,2018-07-02,11,1,Speed,45.0,3.0,135.0,735.0,294.3,464.79,0.63,9.0,9.0,,0,0,0,0,0,0,1,0,0,0,0,1,335
310,310,310,2018-07-02,11,1,Skills,75.0,3.0,225.0,0.0,0.0,0.0,0.0,9.0,9.0,,0,0,1,0,0,0,0,0,0,0,0,1,335
311,311,311,2018-07-02,11,1,Strength,75.0,5.0,375.0,0.0,0.0,0.0,0.0,9.0,9.0,,0,0,0,0,1,0,0,0,0,0,0,1,335
312,312,312,2018-07-02,13,1,Speed,40.0,5.0,200.0,860.0,230.0,373.54,0.62,0.0,0.0,Not at all,0,0,0,0,0,0,1,0,1,0,0,0,335
313,313,313,2018-07-02,13,1,Skills,90.0,4.0,360.0,0.0,0.0,0.0,0.0,0.0,0.0,Not at all,0,0,1,0,0,0,0,0,1,0,0,0,335
314,314,314,2018-07-02,13,1,Strength,60.0,5.0,300.0,0.0,0.0,0.0,0.0,0.0,0.0,Not at all,0,0,0,0,1,0,0,0,1,0,0,0,335
315,315,315,2018-07-02,13,1,Mobility/Recovery,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Not at all,1,0,0,0,0,0,0,0,1,0,0,0,335
